"(6,)","(0,)","(0,)","(0,)","(0,)","(0,)","(0,)","(39,)","(19,)","(0,)","(0,)","(37.595751680060154,)"
"(29,)","(93,)","(20,)","(21,)","(16,)","(250,)","(250,)","(39,)","(39,)","(0,)","(0,)","(37.595751680060154,)"
"(34,)","(92,)","(0,)","(250,)","(250,)","(250,)","(250,)","(0,)","(0,)","(0,)","(0,)","(37.595751680060154,)"
"(39,)","(93,)","(0,)","(250,)","(250,)","(250,)","(250,)","(0,)","(0,)","(0,)","(0,)","(37.595751680060154,)"
"(44,)","(93,)","(0,)","(250,)","(250,)","(250,)","(250,)","(6,)","(6,)","(0,)","(0,)","(37.595751680060154,)"
"(49,)","(93,)","(0,)","(250,)","(250,)","(250,)","(250,)","(24,)","(6,)","(0,)","(0,)","(37.595751680060154,)"
"(52,)","(82,)","(0,)","(250,)","(250,)","(250,)","(250,)","(0,)","(0,)","(0,)","(4,)","(37.595751680060154,)"
"(59,)","(93,)","(2,)","(250,)","(250,)","(250,)","(250,)","(0,)","(0,)","(0,)","(0,)","(37.595751680060154,)"
"(64,)","(93,)","(0,)","(250,)","(250,)","(250,)","(250,)","(0,)","(5,)","(0,)","(0,)","(37.595751680060154,)"
"(69,)","(93,)","(0,)","(250,)","(250,)","(250,)","(250,)","(0,)","(0,)","(2,)","(0,)","(37.595751680060154,)"
"(72,)","(82,)","(-2,)","(250,)","(250,)","(250,)","(250,)","(4,)","(7,)","(0,)","(4,)","(37.595751680060154,)"
"(71,)","(56,)","(-5,)","(250,)","(250,)","(250,)","(250,)","(12,)","(7,)","(9,)","(15,)","(37.595751680060154,)"
"(72,)","(40,)","(-3,)","(250,)","(250,)","(250,)","(250,)","(20,)","(22,)","(17,)","(21,)","(37.595751680060154,)"
"(74,)","(24,)","(-3,)","(84,)","(79,)","(76,)","(74,)","(27,)","(28,)","(28,)","(27,)","(37.595751680060154,)"
"(71,)","(0,)","(-3,)","(83,)","(77,)","(73,)","(71,)","(35,)","(36,)","(36,)","(37,)","(37.595751680060154,)"
"(70,)","(0,)","(-1,)","(81,)","(74,)","(70,)","(70,)","(38,)","(40,)","(41,)","(39,)","(37.595751680060154,)"
"(68,)","(0,)","(3,)","(77,)","(71,)","(67,)","(69,)","(43,)","(44,)","(44,)","(40,)","(37.595751680060154,)"
"(64,)","(1,)","(0,)","(0,)","(0,)","(66,)","(0,)","(45,)","(45,)","(44,)","(45,)","(37.595751680060154,)"
"(65,)","(0,)","(0,)","(75,)","(0,)","(0,)","(65,)","(43,)","(45,)","(45,)","(43,)","(37.595751680060154,)"
"(66,)","(0,)","(0,)","(77,)","(69,)","(67,)","(66,)","(39,)","(43,)","(40,)","(40,)","(37.595751680060154,)"
"(67,)","(0,)","(1,)","(75,)","(71,)","(68,)","(67,)","(41,)","(38,)","(37,)","(38,)","(37.595751680060154,)"
"(68,)","(0,)","(1,)","(80,)","(71,)","(67,)","(69,)","(34,)","(38,)","(39,)","(36,)","(37.595751680060154,)"
"(70,)","(1,)","(0,)","(79,)","(75,)","(72,)","(70,)","(36,)","(34,)","(33,)","(35,)","(37.595751680060154,)"
"(76,)","(13,)","(1,)","(84,)","(78,)","(75,)","(76,)","(31,)","(32,)","(31,)","(30,)","(37.595751680060154,)"
"(78,)","(10,)","(0,)","(90,)","(83,)","(81,)","(79,)","(28,)","(30,)","(28,)","(31,)","(37.595751680060154,)"
"(86,)","(25,)","(0,)","(96,)","(89,)","(85,)","(86,)","(26,)","(27,)","(28,)","(27,)","(37.595751680060154,)"
"(90,)","(24,)","(0,)","(98,)","(93,)","(91,)","(91,)","(29,)","(28,)","(26,)","(27,)","(37.595751680060154,)"
"(94,)","(18,)","(0,)","(105,)","(98,)","(95,)","(94,)","(26,)","(28,)","(28,)","(28,)","(37.595751680060154,)"
"(97,)","(10,)","(-1,)","(105,)","(98,)","(99,)","(97,)","(31,)","(32,)","(28,)","(31,)","(37.595751680060154,)"
"(98,)","(4,)","(-1,)","(105,)","(101,)","(98,)","(99,)","(36,)","(32,)","(34,)","(33,)","(37.595751680060154,)"
"(98,)","(1,)","(0,)","(105,)","(99,)","(96,)","(99,)","(36,)","(38,)","(38,)","(35,)","(37.595751680060154,)"
"(95,)","(0,)","(-1,)","(102,)","(98,)","(96,)","(95,)","(41,)","(40,)","(38,)","(40,)","(37.595751680060154,)"
"(93,)","(0,)","(-2,)","(100,)","(98,)","(93,)","(94,)","(43,)","(39,)","(43,)","(43,)","(37.595751680060154,)"
"(92,)","(0,)","(0,)","(101,)","(94,)","(0,)","(93,)","(40,)","(44,)","(45,)","(43,)","(37.595751680060154,)"
"(89,)","(1,)","(0,)","(0,)","(0,)","(92,)","(0,)","(45,)","(45,)","(41,)","(45,)","(37.595751680060154,)"
"(92,)","(0,)","(1,)","(97,)","(93,)","(91,)","(92,)","(43,)","(43,)","(41,)","(40,)","(37.595751680060154,)"
"(92,)","(0,)","(1,)","(99,)","(95,)","(90,)","(93,)","(38,)","(39,)","(41,)","(39,)","(37.595751680060154,)"
"(95,)","(0,)","(0,)","(99,)","(96,)","(94,)","(95,)","(39,)","(37,)","(36,)","(36,)","(37.595751680060154,)"
"(97,)","(4,)","(2,)","(103,)","(99,)","(96,)","(98,)","(35,)","(33,)","(34,)","(33,)","(37.595751680060154,)"
"(101,)","(10,)","(1,)","(108,)","(102,)","(100,)","(102,)","(30,)","(32,)","(31,)","(31,)","(37.595751680060154,)"
"(105,)","(13,)","(0,)","(111,)","(105,)","(104,)","(106,)","(31,)","(32,)","(30,)","(30,)","(37.595751680060154,)"
"(108,)","(13,)","(1,)","(114,)","(109,)","(107,)","(109,)","(30,)","(31,)","(31,)","(30,)","(37.595751680060154,)"
"(108,)","(1,)","(-1,)","(113,)","(110,)","(108,)","(108,)","(35,)","(34,)","(33,)","(35,)","(37.595751680060154,)"
"(108,)","(0,)","(-1,)","(112,)","(110,)","(108,)","(108,)","(38,)","(36,)","(35,)","(37,)","(37.595751680060154,)"
"(107,)","(0,)","(1,)","(112,)","(109,)","(107,)","(107,)","(38,)","(38,)","(38,)","(38,)","(37.595751680060154,)"
"(103,)","(0,)","(0,)","(0,)","(106,)","(103,)","(104,)","(45,)","(41,)","(43,)","(43,)","(37.595751680060154,)"
"(101,)","(1,)","(0,)","(0,)","(106,)","(0,)","(102,)","(45,)","(40,)","(47,)","(44,)","(37.595751680060154,)"
"(99,)","(2,)","(-1,)","(106,)","(0,)","(103,)","(0,)","(44,)","(47,)","(40,)","(47,)","(37.595751680060154,)"
"(102,)","(0,)","(1,)","(0,)","(103,)","(102,)","(103,)","(45,)","(43,)","(41,)","(40,)","(37.595751680060154,)"
"(102,)","(0,)","(0,)","(109,)","(105,)","(102,)","(102,)","(37,)","(38,)","(40,)","(40,)","(37.595751680060154,)"
"(104,)","(0,)","(1,)","(108,)","(105,)","(106,)","(104,)","(38,)","(39,)","(34,)","(37,)","(37.595751680060154,)"
"(107,)","(2,)","(0,)","(111,)","(108,)","(106,)","(107,)","(35,)","(35,)","(36,)","(34,)","(37.595751680060154,)"
"(111,)","(13,)","(2,)","(118,)","(111,)","(112,)","(112,)","(28,)","(34,)","(30,)","(30,)","(37.595751680060154,)"
"(115,)","(15,)","(0,)","(120,)","(117,)","(115,)","(116,)","(31,)","(29,)","(31,)","(29,)","(37.595751680060154,)"
"(120,)","(21,)","(1,)","(125,)","(119,)","(122,)","(120,)","(28,)","(31,)","(27,)","(28,)","(37.595751680060154,)"
"(122,)","(10,)","(-1,)","(127,)","(122,)","(123,)","(123,)","(31,)","(31,)","(31,)","(31,)","(37.595751680060154,)"
"(123,)","(2,)","(0,)","(128,)","(122,)","(123,)","(123,)","(34,)","(34,)","(35,)","(34,)","(37.595751680060154,)"
"(120,)","(0,)","(-1,)","(124,)","(120,)","(121,)","(120,)","(40,)","(39,)","(38,)","(39,)","(37.595751680060154,)"
"(118,)","(0,)","(-1,)","(123,)","(117,)","(117,)","(119,)","(43,)","(43,)","(44,)","(41,)","(37.595751680060154,)"
"(114,)","(1,)","(-1,)","(120,)","(0,)","(0,)","(0,)","(44,)","(47,)","(47,)","(46,)","(37.595751680060154,)"
"(113,)","(1,)","(0,)","(121,)","(0,)","(114,)","(0,)","(41,)","(47,)","(44,)","(45,)","(37.595751680060154,)"
"(115,)","(0,)","(1,)","(0,)","(0,)","(114,)","(115,)","(47,)","(45,)","(43,)","(41,)","(37.595751680060154,)"
"(115,)","(0,)","(1,)","(0,)","(113,)","(114,)","(115,)","(86,)","(41,)","(41,)","(40,)","(37.595751680060154,)"
"(116,)","(0,)","(0,)","(0,)","(114,)","(117,)","(117,)","(76,)","(39,)","(37,)","(38,)","(37.595751680060154,)"
"(117,)","(0,)","(-1,)","(0,)","(116,)","(118,)","(118,)","(74,)","(36,)","(36,)","(37,)","(37.595751680060154,)"
"(122,)","(6,)","(0,)","(0,)","(119,)","(121,)","(123,)","(66,)","(34,)","(33,)","(32,)","(37.595751680060154,)"
"(125,)","(6,)","(0,)","(109,)","(123,)","(125,)","(125,)","(30,)","(31,)","(31,)","(32,)","(37.595751680060154,)"
"(129,)","(8,)","(-1,)","(112,)","(126,)","(129,)","(129,)","(31,)","(31,)","(31,)","(31,)","(37.595751680060154,)"
"(130,)","(4,)","(0,)","(116,)","(128,)","(132,)","(130,)","(29,)","(33,)","(31,)","(33,)","(84.59044128013535,)"
"(159,)","(123,)","(24,)","(250,)","(250,)","(250,)","(250,)","(36,)","(34,)","(36,)","(35,)","(84.59044128013535,)"
"(163,)","(118,)","(0,)","(250,)","(250,)","(250,)","(250,)","(33,)","(37,)","(38,)","(37,)","(84.59044128013535,)"
"(164,)","(103,)","(-2,)","(250,)","(250,)","(250,)","(250,)","(40,)","(43,)","(39,)","(43,)","(84.59044128013535,)"
"(167,)","(92,)","(-2,)","(250,)","(250,)","(250,)","(250,)","(47,)","(49,)","(47,)","(47,)","(84.59044128013535,)"
"(167,)","(83,)","(-2,)","(250,)","(250,)","(250,)","(250,)","(45,)","(49,)","(48,)","(51,)","(84.59044128013535,)"
"(169,)","(69,)","(-3,)","(250,)","(250,)","(250,)","(170,)","(53,)","(55,)","(51,)","(56,)","(84.59044128013535,)"
"(171,)","(56,)","(0,)","(155,)","(168,)","(172,)","(172,)","(60,)","(63,)","(62,)","(62,)","(84.59044128013535,)"
"(174,)","(44,)","(0,)","(159,)","(171,)","(173,)","(174,)","(63,)","(68,)","(68,)","(66,)","(84.59044128013535,)"
"(175,)","(26,)","(-1,)","(158,)","(173,)","(173,)","(175,)","(74,)","(74,)","(76,)","(74,)","(84.59044128013535,)"
"(172,)","(0,)","(-3,)","(157,)","(171,)","(173,)","(173,)","(80,)","(81,)","(80,)","(83,)","(84.59044128013535,)"
"(170,)","(0,)","(-1,)","(155,)","(168,)","(170,)","(171,)","(86,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(167,)","(1,)","(-1,)","(151,)","(163,)","(166,)","(167,)","(91,)","(93,)","(91,)","(91,)","(84.59044128013535,)"
"(163,)","(2,)","(1,)","(148,)","(160,)","(162,)","(164,)","(95,)","(95,)","(95,)","(95,)","(84.59044128013535,)"
"(157,)","(7,)","(-1,)","(144,)","(157,)","(160,)","(0,)","(98,)","(97,)","(95,)","(102,)","(84.59044128013535,)"
"(156,)","(5,)","(-2,)","(0,)","(153,)","(160,)","(156,)","(102,)","(100,)","(91,)","(100,)","(84.59044128013535,)"
"(155,)","(4,)","(-1,)","(143,)","(154,)","(157,)","(155,)","(91,)","(95,)","(95,)","(98,)","(84.59044128013535,)"
"(153,)","(4,)","(-3,)","(142,)","(154,)","(156,)","(154,)","(93,)","(91,)","(93,)","(98,)","(84.59044128013535,)"
"(158,)","(0,)","(1,)","(145,)","(153,)","(156,)","(158,)","(86,)","(91,)","(91,)","(88,)","(84.59044128013535,)"
"(159,)","(0,)","(1,)","(145,)","(156,)","(159,)","(159,)","(85,)","(86,)","(86,)","(86,)","(84.59044128013535,)"
"(161,)","(0,)","(1,)","(150,)","(160,)","(161,)","(161,)","(78,)","(80,)","(83,)","(83,)","(84.59044128013535,)"
"(164,)","(3,)","(0,)","(150,)","(162,)","(166,)","(164,)","(83,)","(80,)","(78,)","(80,)","(84.59044128013535,)"
"(170,)","(17,)","(1,)","(158,)","(166,)","(169,)","(171,)","(76,)","(78,)","(78,)","(76,)","(84.59044128013535,)"
"(174,)","(17,)","(0,)","(165,)","(173,)","(177,)","(175,)","(70,)","(74,)","(74,)","(76,)","(84.59044128013535,)"
"(180,)","(26,)","(-2,)","(170,)","(179,)","(182,)","(181,)","(70,)","(72,)","(74,)","(74,)","(84.59044128013535,)"
"(188,)","(36,)","(0,)","(174,)","(184,)","(189,)","(188,)","(72,)","(72,)","(70,)","(70,)","(84.59044128013535,)"
"(193,)","(36,)","(0,)","(178,)","(190,)","(194,)","(193,)","(74,)","(70,)","(70,)","(70,)","(84.59044128013535,)"
"(198,)","(36,)","(1,)","(185,)","(196,)","(197,)","(198,)","(70,)","(68,)","(74,)","(70,)","(84.59044128013535,)"
"(199,)","(17,)","(-2,)","(189,)","(197,)","(198,)","(199,)","(72,)","(76,)","(78,)","(76,)","(84.59044128013535,)"
"(202,)","(9,)","(-2,)","(187,)","(199,)","(204,)","(202,)","(80,)","(78,)","(76,)","(78,)","(84.59044128013535,)"
"(201,)","(3,)","(-1,)","(190,)","(201,)","(203,)","(202,)","(78,)","(78,)","(80,)","(80,)","(84.59044128013535,)"
"(203,)","(3,)","(0,)","(187,)","(201,)","(203,)","(204,)","(86,)","(80,)","(83,)","(80,)","(84.59044128013535,)"
"(200,)","(0,)","(1,)","(185,)","(198,)","(199,)","(200,)","(88,)","(86,)","(88,)","(86,)","(84.59044128013535,)"
"(191,)","(4,)","(-3,)","(178,)","(194,)","(196,)","(192,)","(98,)","(91,)","(93,)","(98,)","(84.59044128013535,)"
"(185,)","(9,)","(-4,)","(176,)","(189,)","(190,)","(0,)","(98,)","(97,)","(100,)","(105,)","(84.59044128013535,)"
"(187,)","(3,)","(2,)","(0,)","(0,)","(0,)","(187,)","(102,)","(102,)","(102,)","(97,)","(84.59044128013535,)"
"(186,)","(2,)","(1,)","(170,)","(184,)","(188,)","(187,)","(100,)","(98,)","(97,)","(95,)","(84.59044128013535,)"
"(187,)","(1,)","(0,)","(169,)","(184,)","(185,)","(188,)","(97,)","(95,)","(98,)","(91,)","(84.59044128013535,)"
"(188,)","(0,)","(2,)","(171,)","(184,)","(190,)","(188,)","(91,)","(91,)","(88,)","(88,)","(84.59044128013535,)"
"(187,)","(0,)","(0,)","(170,)","(183,)","(189,)","(188,)","(91,)","(91,)","(88,)","(88,)","(84.59044128013535,)"
"(190,)","(0,)","(0,)","(173,)","(186,)","(190,)","(191,)","(86,)","(86,)","(86,)","(83,)","(84.59044128013535,)"
"(192,)","(0,)","(-1,)","(173,)","(188,)","(193,)","(192,)","(86,)","(83,)","(83,)","(83,)","(84.59044128013535,)"
"(195,)","(3,)","(0,)","(180,)","(192,)","(196,)","(195,)","(78,)","(80,)","(80,)","(80,)","(84.59044128013535,)"
"(199,)","(9,)","(0,)","(187,)","(198,)","(201,)","(200,)","(72,)","(76,)","(78,)","(78,)","(84.59044128013535,)"
"(203,)","(9,)","(-1,)","(193,)","(205,)","(208,)","(204,)","(70,)","(72,)","(74,)","(78,)","(84.59044128013535,)"
"(212,)","(31,)","(0,)","(201,)","(211,)","(213,)","(212,)","(65,)","(70,)","(74,)","(72,)","(84.59044128013535,)"
"(218,)","(36,)","(2,)","(204,)","(216,)","(220,)","(218,)","(68,)","(70,)","(70,)","(70,)","(84.59044128013535,)"
"(222,)","(31,)","(-1,)","(208,)","(221,)","(225,)","(222,)","(70,)","(70,)","(70,)","(72,)","(84.59044128013535,)"
"(225,)","(26,)","(0,)","(212,)","(223,)","(226,)","(226,)","(72,)","(74,)","(76,)","(74,)","(84.59044128013535,)"
"(229,)","(17,)","(-1,)","(215,)","(227,)","(229,)","(229,)","(74,)","(76,)","(78,)","(76,)","(84.59044128013535,)"
"(228,)","(3,)","(0,)","(210,)","(226,)","(228,)","(229,)","(86,)","(81,)","(83,)","(80,)","(84.59044128013535,)"
"(222,)","(1,)","(-3,)","(209,)","(221,)","(224,)","(222,)","(86,)","(88,)","(88,)","(91,)","(84.59044128013535,)"
"(220,)","(1,)","(-2,)","(204,)","(216,)","(220,)","(221,)","(93,)","(95,)","(95,)","(93,)","(84.59044128013535,)"
"(211,)","(9,)","(-3,)","(200,)","(212,)","(217,)","(0,)","(97,)","(100,)","(97,)","(105,)","(84.59044128013535,)"
"(214,)","(2,)","(2,)","(0,)","(210,)","(216,)","(215,)","(105,)","(98,)","(95,)","(95,)","(84.59044128013535,)"
"(215,)","(1,)","(-2,)","(0,)","(207,)","(214,)","(215,)","(102,)","(98,)","(95,)","(93,)","(84.59044128013535,)"
"(215,)","(1,)","(0,)","(194,)","(207,)","(214,)","(215,)","(97,)","(97,)","(95,)","(91,)","(84.59044128013535,)"
"(215,)","(0,)","(1,)","(195,)","(211,)","(214,)","(216,)","(91,)","(88,)","(91,)","(88,)","(84.59044128013535,)"
"(213,)","(1,)","(-3,)","(196,)","(210,)","(215,)","(214,)","(88,)","(88,)","(88,)","(91,)","(84.59044128013535,)"
"(216,)","(0,)","(0,)","(199,)","(209,)","(215,)","(216,)","(83,)","(88,)","(88,)","(86,)","(84.59044128013535,)"
"(218,)","(0,)","(1,)","(203,)","(215,)","(218,)","(218,)","(78,)","(80,)","(83,)","(83,)","(84.59044128013535,)"
"(218,)","(0,)","(1,)","(205,)","(214,)","(218,)","(218,)","(78,)","(83,)","(83,)","(83,)","(84.59044128013535,)"
"(219,)","(0,)","(-1,)","(214,)","(220,)","(222,)","(220,)","(70,)","(78,)","(80,)","(83,)","(84.59044128013535,)"
"(227,)","(17,)","(0,)","(250,)","(226,)","(230,)","(228,)","(55,)","(76,)","(74,)","(76,)","(84.59044128013535,)"
"(233,)","(26,)","(0,)","(250,)","(234,)","(236,)","(234,)","(47,)","(70,)","(72,)","(74,)","(84.59044128013535,)"
"(238,)","(26,)","(1,)","(250,)","(238,)","(240,)","(239,)","(42,)","(72,)","(74,)","(74,)","(84.59044128013535,)"
"(243,)","(26,)","(-2,)","(250,)","(245,)","(246,)","(244,)","(28,)","(68,)","(72,)","(74,)","(84.59044128013535,)"
"(249,)","(31,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(16,)","(68,)","(74,)","(72,)","(84.59044128013535,)"
"(250,)","(26,)","(1,)","(250,)","(250,)","(250,)","(250,)","(0,)","(72,)","(76,)","(74,)","(84.59044128013535,)"
"(250,)","(26,)","(0,)","(215,)","(250,)","(250,)","(250,)","(72,)","(70,)","(76,)","(74,)","(84.59044128013535,)"
"(249,)","(9,)","(-2,)","(219,)","(250,)","(250,)","(249,)","(74,)","(76,)","(74,)","(78,)","(84.59044128013535,)"
"(223,)","(27,)","(-23,)","(222,)","(249,)","(249,)","(0,)","(76,)","(78,)","(78,)","(121,)","(84.59044128013535,)"
"(250,)","(9,)","(0,)","(220,)","(250,)","(249,)","(250,)","(83,)","(78,)","(80,)","(78,)","(84.59044128013535,)"
"(246,)","(0,)","(-3,)","(226,)","(250,)","(249,)","(246,)","(78,)","(80,)","(83,)","(83,)","(84.59044128013535,)"
"(249,)","(3,)","(1,)","(228,)","(250,)","(0,)","(249,)","(78,)","(80,)","(229,)","(80,)","(84.59044128013535,)"
"(250,)","(9,)","(4,)","(229,)","(250,)","(243,)","(250,)","(80,)","(81,)","(86,)","(78,)","(84.59044128013535,)"
"(250,)","(9,)","(1,)","(235,)","(250,)","(247,)","(250,)","(76,)","(76,)","(80,)","(78,)","(84.59044128013535,)"
"(250,)","(31,)","(3,)","(242,)","(250,)","(250,)","(250,)","(72,)","(76,)","(76,)","(72,)","(84.59044128013535,)"
"(250,)","(26,)","(0,)","(247,)","(250,)","(250,)","(250,)","(70,)","(74,)","(70,)","(74,)","(84.59044128013535,)"
"(250,)","(36,)","(0,)","(250,)","(250,)","(250,)","(250,)","(70,)","(68,)","(70,)","(70,)","(84.59044128013535,)"
"(250,)","(44,)","(0,)","(250,)","(250,)","(250,)","(250,)","(70,)","(66,)","(63,)","(66,)","(84.59044128013535,)"
"(250,)","(48,)","(0,)","(250,)","(250,)","(250,)","(250,)","(66,)","(66,)","(62,)","(65,)","(84.59044128013535,)"
"(250,)","(59,)","(2,)","(250,)","(250,)","(250,)","(250,)","(60,)","(60,)","(63,)","(60,)","(84.59044128013535,)"
"(250,)","(56,)","(0,)","(250,)","(250,)","(250,)","(250,)","(60,)","(60,)","(63,)","(62,)","(84.59044128013535,)"
"(250,)","(52,)","(-1,)","(250,)","(250,)","(248,)","(250,)","(60,)","(60,)","(66,)","(63,)","(84.59044128013535,)"
"(250,)","(52,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(57,)","(60,)","(60,)","(63,)","(84.59044128013535,)"
"(250,)","(44,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(60,)","(60,)","(65,)","(66,)","(84.59044128013535,)"
"(250,)","(44,)","(0,)","(249,)","(250,)","(250,)","(250,)","(66,)","(65,)","(66,)","(66,)","(84.59044128013535,)"
"(250,)","(36,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(68,)","(66,)","(68,)","(70,)","(84.59044128013535,)"
"(250,)","(48,)","(23,)","(249,)","(248,)","(250,)","(250,)","(70,)","(74,)","(70,)","(65,)","(84.59044128013535,)"
"(250,)","(44,)","(4,)","(250,)","(250,)","(250,)","(250,)","(70,)","(72,)","(70,)","(66,)","(84.59044128013535,)"
"(250,)","(31,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(66,)","(72,)","(74,)","(72,)","(84.59044128013535,)"
"(250,)","(36,)","(0,)","(250,)","(250,)","(250,)","(250,)","(68,)","(70,)","(74,)","(70,)","(84.59044128013535,)"
"(250,)","(36,)","(4,)","(250,)","(250,)","(0,)","(250,)","(74,)","(72,)","(457,)","(70,)","(84.59044128013535,)"
"(250,)","(40,)","(3,)","(250,)","(250,)","(248,)","(250,)","(74,)","(74,)","(74,)","(68,)","(84.59044128013535,)"
"(250,)","(52,)","(4,)","(250,)","(250,)","(248,)","(250,)","(66,)","(70,)","(74,)","(63,)","(84.59044128013535,)"
"(250,)","(48,)","(2,)","(250,)","(250,)","(250,)","(250,)","(65,)","(65,)","(66,)","(65,)","(84.59044128013535,)"
"(250,)","(56,)","(0,)","(250,)","(250,)","(250,)","(250,)","(60,)","(62,)","(62,)","(62,)","(84.59044128013535,)"
"(250,)","(56,)","(0,)","(250,)","(250,)","(250,)","(250,)","(55,)","(57,)","(55,)","(62,)","(84.59044128013535,)"
"(250,)","(59,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(57,)","(60,)","(55,)","(60,)","(84.59044128013535,)"
"(250,)","(66,)","(0,)","(250,)","(250,)","(250,)","(250,)","(53,)","(57,)","(56,)","(57,)","(84.59044128013535,)"
"(250,)","(63,)","(-2,)","(250,)","(250,)","(250,)","(250,)","(51,)","(55,)","(55,)","(59,)","(84.59044128013535,)"
"(250,)","(66,)","(0,)","(250,)","(250,)","(250,)","(250,)","(53,)","(56,)","(56,)","(57,)","(84.59044128013535,)"
"(250,)","(63,)","(0,)","(250,)","(250,)","(250,)","(250,)","(53,)","(56,)","(60,)","(59,)","(84.59044128013535,)"
"(247,)","(44,)","(14,)","(250,)","(250,)","(250,)","(248,)","(55,)","(59,)","(57,)","(66,)","(84.59044128013535,)"
"(250,)","(59,)","(181,)","(250,)","(250,)","(250,)","(250,)","(57,)","(62,)","(62,)","(60,)","(84.59044128013535,)"
"(250,)","(59,)","(-1,)","(250,)","(250,)","(250,)","(250,)","(57,)","(62,)","(62,)","(60,)","(84.59044128013535,)"
"(250,)","(59,)","(0,)","(250,)","(250,)","(250,)","(250,)","(57,)","(60,)","(63,)","(60,)","(84.59044128013535,)"
"(250,)","(63,)","(0,)","(250,)","(250,)","(250,)","(250,)","(60,)","(57,)","(62,)","(59,)","(84.59044128013535,)"
"(250,)","(59,)","(0,)","(249,)","(250,)","(250,)","(250,)","(62,)","(60,)","(65,)","(60,)","(84.59044128013535,)"
"(250,)","(52,)","(-2,)","(248,)","(250,)","(250,)","(250,)","(62,)","(60,)","(65,)","(63,)","(84.59044128013535,)"
"(250,)","(59,)","(0,)","(249,)","(250,)","(250,)","(250,)","(62,)","(60,)","(66,)","(60,)","(84.59044128013535,)"
