"(0,)","(0,)","(36,)","(0,)","(0.0,)","(0.0,)","(0.0,)","(0.0,)","(0,)","(0,)","(36,)","(0,)","(0,)","(0,)","(36,)","(0,)","(0,)","(0,)","(36,)","(0,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(68,)","(66,)","(64,)","(1.63,)","(0.58,)","(0.0,)","(1.02,)","(66,)","(68,)","(66,)","(64,)","(65,)","(67,)","(65,)","(63,)","(66,)","(68,)","(66,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(67,)","(70,)","(67,)","(65,)","(1.13,)","(1.8,)","(1.13,)","(0.52,)","(67,)","(70,)","(67,)","(65,)","(65,)","(67,)","(65,)","(63,)","(67,)","(70,)","(67,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(68,)","(68,)","(66,)","(64,)","(0.58,)","(-1.8,)","(-1.13,)","(-0.52,)","(68,)","(68,)","(66,)","(64,)","(66,)","(68,)","(66,)","(63,)","(68,)","(68,)","(66,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(67,)","(70,)","(68,)","(65,)","(-0.58,)","(1.8,)","(2.3,)","(0.52,)","(67,)","(70,)","(68,)","(65,)","(66,)","(68,)","(66,)","(64,)","(67,)","(70,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(68,)","(100,)","(64,)","(-1.13,)","(-1.21,)","(31.66,)","(-0.52,)","(66,)","(68,)","(100,)","(64,)","(66,)","(68,)","(72,)","(64,)","(66,)","(68,)","(100,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(68,)","(66,)","(65,)","(0.0,)","(-0.59,)","(-33.96,)","(0.52,)","(66,)","(68,)","(66,)","(65,)","(66,)","(68,)","(72,)","(64,)","(66,)","(68,)","(66,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(66,)","(67,)","(64,)","(-1.63,)","(-1.71,)","(1.13,)","(-0.52,)","(65,)","(66,)","(67,)","(64,)","(66,)","(68,)","(72,)","(64,)","(65,)","(66,)","(67,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(70,)","(68,)","(65,)","(1.63,)","(3.51,)","(0.58,)","(0.52,)","(66,)","(70,)","(68,)","(65,)","(66,)","(68,)","(72,)","(64,)","(66,)","(70,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(88,)","(74,)","(67,)","(62,)","(22.22,)","(3.9,)","(-0.58,)","(-3.03,)","(88,)","(74,)","(67,)","(62,)","(69,)","(69,)","(72,)","(64,)","(88,)","(74,)","(67,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(70,)","(70,)","(63,)","(-22.22,)","(-3.9,)","(2.38,)","(1.48,)","(66,)","(70,)","(70,)","(63,)","(69,)","(69,)","(73,)","(63,)","(66,)","(70,)","(70,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(64,)","(68,)","(65,)","(65,)","(-2.15,)","(-1.8,)","(-5.13,)","(1.55,)","(64,)","(68,)","(65,)","(65,)","(69,)","(69,)","(67,)","(64,)","(64,)","(68,)","(65,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(95,)","(65,)","(67,)","(63,)","(30.72,)","(-2.8,)","(2.76,)","(-1.55,)","(95,)","(65,)","(67,)","(63,)","(74,)","(68,)","(67,)","(63,)","(95,)","(65,)","(67,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(72,)","(65,)","(66,)","(60,)","(-22.51,)","(0.0,)","(-1.13,)","(-2.89,)","(72,)","(65,)","(66,)","(60,)","(75,)","(68,)","(67,)","(63,)","(72,)","(65,)","(66,)","(60,)","(0,)","(0,)","(0,)","(0,)"
"(76,)","(63,)","(67,)","(62,)","(4.2,)","(-2.08,)","(1.13,)","(1.89,)","(76,)","(63,)","(67,)","(62,)","(76,)","(67,)","(67,)","(62,)","(76,)","(63,)","(67,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(66,)","(66,)","(65,)","(-10.26,)","(3.17,)","(-1.13,)","(2.54,)","(66,)","(66,)","(66,)","(65,)","(73,)","(66,)","(66,)","(63,)","(66,)","(66,)","(66,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(67,)","(88,)","(75,)","(117,)","(1.13,)","(22.22,)","(8.81,)","(52.61,)","(67,)","(88,)","(75,)","(117,)","(73,)","(69,)","(67,)","(72,)","(67,)","(88,)","(75,)","(117,)","(0,)","(0,)","(0,)","(0,)"
"(62,)","(67,)","(65,)","(62,)","(-5.78,)","(-21.09,)","(-10.43,)","(-55.15,)","(62,)","(67,)","(65,)","(62,)","(73,)","(69,)","(67,)","(71,)","(62,)","(67,)","(65,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(59,)","(65,)","(59,)","(59,)","(-2.76,)","(-2.76,)","(-5.34,)","(-3.24,)","(59,)","(65,)","(59,)","(59,)","(67,)","(69,)","(66,)","(70,)","(59,)","(65,)","(59,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(61,)","(70,)","(55,)","(57,)","(2.28,)","(5.13,)","(-4.15,)","(-1.29,)","(61,)","(70,)","(55,)","(57,)","(65,)","(69,)","(64,)","(70,)","(61,)","(70,)","(55,)","(57,)","(0,)","(0,)","(0,)","(0,)"
"(59,)","(55,)","(56,)","(59,)","(-2.28,)","(-14.62,)","(1.18,)","(1.73,)","(59,)","(55,)","(56,)","(59,)","(62,)","(68,)","(62,)","(69,)","(59,)","(55,)","(56,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(59,)","(57,)","(59,)","(59,)","(0.0,)","(1.59,)","(2.52,)","(-0.44,)","(59,)","(57,)","(59,)","(59,)","(61,)","(67,)","(61,)","(68,)","(59,)","(57,)","(59,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(59,)","(59,)","(60,)","(60,)","(0.0,)","(2.12,)","(1.35,)","(1.35,)","(59,)","(59,)","(60,)","(60,)","(59,)","(62,)","(59,)","(59,)","(59,)","(59,)","(60,)","(60,)","(0,)","(0,)","(0,)","(0,)"
"(59,)","(57,)","(59,)","(62,)","(0.44,)","(-1.29,)","(-0.9,)","(1.41,)","(59,)","(57,)","(59,)","(62,)","(59,)","(60,)","(58,)","(59,)","(59,)","(57,)","(59,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(64,)","(62,)","(57,)","(3.79,)","(6.55,)","(2.31,)","(-4.04,)","(63,)","(64,)","(62,)","(57,)","(60,)","(60,)","(58,)","(59,)","(63,)","(64,)","(62,)","(57,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(65,)","(62,)","(59,)","(0.0,)","(0.52,)","(0.0,)","(1.29,)","(63,)","(65,)","(62,)","(59,)","(60,)","(59,)","(59,)","(59,)","(63,)","(65,)","(62,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(88,)","(75,)","(100,)","(86,)","(25.4,)","(10.43,)","(38.61,)","(27.7,)","(88,)","(75,)","(100,)","(86,)","(65,)","(62,)","(67,)","(63,)","(88,)","(75,)","(100,)","(86,)","(0,)","(0,)","(0,)","(0,)"
"(60,)","(66,)","(62,)","(90,)","(-28.28,)","(-8.81,)","(-38.61,)","(3.95,)","(60,)","(66,)","(62,)","(90,)","(65,)","(64,)","(67,)","(69,)","(60,)","(66,)","(62,)","(90,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(82,)","(57,)","(60,)","(2.89,)","(15.38,)","(-4.04,)","(-30.3,)","(63,)","(82,)","(57,)","(60,)","(66,)","(68,)","(67,)","(69,)","(63,)","(82,)","(57,)","(60,)","(0,)","(0,)","(0,)","(0,)"
"(68,)","(63,)","(59,)","(59,)","(5.47,)","(-18.56,)","(1.73,)","(-1.35,)","(68,)","(63,)","(59,)","(59,)","(67,)","(69,)","(67,)","(68,)","(68,)","(63,)","(59,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(83,)","(57,)","(74,)","(87,)","(14.37,)","(-5.52,)","(14.37,)","(28.17,)","(83,)","(57,)","(74,)","(87,)","(70,)","(68,)","(69,)","(73,)","(83,)","(57,)","(74,)","(87,)","(0,)","(0,)","(0,)","(0,)"
"(59,)","(57,)","(62,)","(57,)","(-24.07,)","(0.0,)","(-12.06,)","(-29.46,)","(59,)","(57,)","(62,)","(57,)","(70,)","(66,)","(69,)","(73,)","(59,)","(57,)","(62,)","(57,)","(0,)","(0,)","(0,)","(0,)"
"(60,)","(56,)","(61,)","(63,)","(1.35,)","(-1.23,)","(-0.48,)","(5.52,)","(60,)","(56,)","(61,)","(63,)","(65,)","(63,)","(62,)","(69,)","(60,)","(56,)","(61,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(59,)","(57,)","(62,)","(61,)","(-0.9,)","(1.23,)","(0.48,)","(-1.95,)","(59,)","(57,)","(62,)","(61,)","(65,)","(62,)","(62,)","(64,)","(59,)","(57,)","(62,)","(61,)","(0,)","(0,)","(0,)","(0,)"
"(62,)","(63,)","(59,)","(59,)","(2.31,)","(5.52,)","(-2.76,)","(-2.28,)","(62,)","(63,)","(59,)","(59,)","(65,)","(58,)","(62,)","(64,)","(62,)","(63,)","(59,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(63,)","(60,)","(59,)","(1.48,)","(0.0,)","(1.35,)","(0.0,)","(63,)","(63,)","(60,)","(59,)","(64,)","(58,)","(63,)","(64,)","(63,)","(63,)","(60,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(62,)","(61,)","(63,)","(63,)","(-1.48,)","(-1.95,)","(2.89,)","(4.23,)","(62,)","(61,)","(63,)","(63,)","(60,)","(59,)","(61,)","(60,)","(62,)","(61,)","(63,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(95,)","(62,)","(64,)","(65,)","(33.22,)","(0.48,)","(1.02,)","(1.55,)","(95,)","(62,)","(64,)","(65,)","(66,)","(60,)","(61,)","(61,)","(95,)","(62,)","(64,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(64,)","(63,)","(63,)","(62,)","(-30.72,)","(1.48,)","(-1.02,)","(-3.03,)","(64,)","(63,)","(63,)","(62,)","(67,)","(61,)","(61,)","(61,)","(64,)","(63,)","(63,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(65,)","(63,)","(64,)","(0.52,)","(1.55,)","(0.0,)","(2.5,)","(65,)","(65,)","(63,)","(64,)","(68,)","(62,)","(62,)","(62,)","(65,)","(65,)","(63,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(64,)","(64,)","(64,)","(63,)","(-0.52,)","(-0.52,)","(1.02,)","(-1.02,)","(64,)","(64,)","(64,)","(63,)","(68,)","(63,)","(62,)","(62,)","(64,)","(64,)","(64,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(65,)","(65,)","(64,)","(-1.02,)","(0.52,)","(0.52,)","(1.02,)","(63,)","(65,)","(65,)","(64,)","(68,)","(63,)","(63,)","(63,)","(63,)","(65,)","(65,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(64,)","(65,)","(65,)","(65,)","(1.02,)","(0.53,)","(0.53,)","(0.52,)","(64,)","(65,)","(65,)","(65,)","(69,)","(64,)","(64,)","(63,)","(64,)","(65,)","(65,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(68,)","(63,)","(63,)","(64,)","(3.86,)","(-2.08,)","(-2.08,)","(-0.52,)","(68,)","(63,)","(63,)","(64,)","(64,)","(64,)","(63,)","(63,)","(68,)","(63,)","(63,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(64,)","(63,)","(65,)","(65,)","(-3.86,)","(0.0,)","(2.08,)","(0.52,)","(64,)","(63,)","(65,)","(65,)","(64,)","(64,)","(64,)","(64,)","(64,)","(63,)","(65,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(65,)","(65,)","(64,)","(2.15,)","(2.08,)","(-0.53,)","(-0.52,)","(66,)","(65,)","(65,)","(64,)","(64,)","(64,)","(64,)","(64,)","(66,)","(65,)","(65,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(66,)","(64,)","(63,)","(-1.09,)","(1.09,)","(-0.52,)","(-1.02,)","(65,)","(66,)","(64,)","(63,)","(65,)","(64,)","(64,)","(64,)","(65,)","(66,)","(64,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(65,)","(66,)","(66,)","(-2.08,)","(-1.09,)","(2.15,)","(3.17,)","(63,)","(65,)","(66,)","(66,)","(65,)","(64,)","(64,)","(64,)","(63,)","(65,)","(66,)","(66,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(66,)","(64,)","(65,)","(3.17,)","(1.09,)","(-2.15,)","(-1.63,)","(66,)","(66,)","(64,)","(65,)","(65,)","(64,)","(64,)","(64,)","(66,)","(66,)","(64,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(68,)","(66,)","(66,)","(64,)","(1.71,)","(0.0,)","(2.15,)","(-0.52,)","(68,)","(66,)","(66,)","(64,)","(65,)","(65,)","(65,)","(64,)","(68,)","(66,)","(66,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(67,)","(66,)","(64,)","(65,)","(-0.58,)","(0.0,)","(-2.15,)","(0.52,)","(67,)","(66,)","(64,)","(65,)","(65,)","(65,)","(64,)","(64,)","(67,)","(66,)","(64,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(67,)","(66,)","(65,)","(66,)","(0.0,)","(0.0,)","(0.52,)","(1.63,)","(67,)","(66,)","(65,)","(66,)","(66,)","(65,)","(64,)","(64,)","(67,)","(66,)","(65,)","(66,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(67,)","(65,)","(63,)","(-1.13,)","(1.13,)","(0.53,)","(-3.17,)","(66,)","(67,)","(65,)","(63,)","(66,)","(66,)","(65,)","(64,)","(66,)","(67,)","(65,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(66,)","(65,)","(64,)","(0.0,)","(-1.13,)","(-0.53,)","(1.02,)","(66,)","(66,)","(65,)","(64,)","(66,)","(66,)","(64,)","(64,)","(66,)","(66,)","(65,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(66,)","(64,)","(66,)","(0.0,)","(0.0,)","(-0.52,)","(2.15,)","(66,)","(66,)","(64,)","(66,)","(66,)","(66,)","(64,)","(64,)","(66,)","(66,)","(64,)","(66,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(66,)","(65,)","(64,)","(0.0,)","(0.0,)","(0.52,)","(-2.15,)","(66,)","(66,)","(65,)","(64,)","(66,)","(66,)","(64,)","(64,)","(66,)","(66,)","(65,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(91,)","(104,)","(80,)","(129,)","(25.29,)","(37.91,)","(14.96,)","(64.52,)","(91,)","(104,)","(80,)","(129,)","(70,)","(72,)","(67,)","(75,)","(91,)","(104,)","(80,)","(129,)","(0,)","(0,)","(0,)","(0,)"
"(62,)","(96,)","(62,)","(126,)","(-29.45,)","(-7.61,)","(-17.98,)","(-2.05,)","(62,)","(96,)","(62,)","(126,)","(69,)","(77,)","(66,)","(85,)","(62,)","(96,)","(62,)","(126,)","(0,)","(0,)","(0,)","(0,)"
"(78,)","(62,)","(59,)","(60,)","(15.93,)","(-34.95,)","(-2.76,)","(-66.38,)","(78,)","(62,)","(59,)","(60,)","(71,)","(76,)","(65,)","(84,)","(78,)","(62,)","(59,)","(60,)","(0,)","(0,)","(0,)","(0,)"
"(70,)","(88,)","(56,)","(62,)","(-8.26,)","(26.87,)","(-2.52,)","(1.41,)","(70,)","(88,)","(56,)","(62,)","(72,)","(80,)","(64,)","(84,)","(70,)","(88,)","(56,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(51,)","(56,)","(59,)","(76,)","(-18.89,)","(-32.15,)","(2.52,)","(14.17,)","(51,)","(56,)","(59,)","(76,)","(69,)","(78,)","(63,)","(86,)","(51,)","(56,)","(59,)","(76,)","(0,)","(0,)","(0,)","(0,)"
"(86,)","(54,)","(57,)","(60,)","(35.67,)","(-2.32,)","(-1.29,)","(-15.58,)","(86,)","(54,)","(57,)","(60,)","(73,)","(76,)","(62,)","(85,)","(86,)","(54,)","(57,)","(60,)","(0,)","(0,)","(0,)","(0,)"
"(54,)","(56,)","(59,)","(59,)","(-32.53,)","(1.92,)","(1.29,)","(-0.9,)","(54,)","(56,)","(59,)","(59,)","(66,)","(68,)","(58,)","(73,)","(54,)","(56,)","(59,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(58,)","(62,)","(56,)","(59,)","(4.4,)","(5.68,)","(-2.52,)","(-0.44,)","(58,)","(62,)","(56,)","(59,)","(66,)","(63,)","(57,)","(62,)","(58,)","(62,)","(56,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(62,)","(60,)","(57,)","(60,)","(3.19,)","(-1.41,)","(1.23,)","(1.35,)","(62,)","(60,)","(57,)","(60,)","(63,)","(62,)","(57,)","(62,)","(62,)","(60,)","(57,)","(60,)","(0,)","(0,)","(0,)","(0,)"
"(57,)","(61,)","(62,)","(60,)","(-4.04,)","(0.93,)","(4.53,)","(0.0,)","(57,)","(61,)","(62,)","(60,)","(61,)","(58,)","(58,)","(62,)","(57,)","(61,)","(62,)","(60,)","(0,)","(0,)","(0,)","(0,)"
"(59,)","(59,)","(63,)","(60,)","(1.29,)","(-2.28,)","(0.99,)","(0.0,)","(59,)","(59,)","(63,)","(60,)","(62,)","(58,)","(59,)","(59,)","(59,)","(59,)","(63,)","(60,)","(0,)","(0,)","(0,)","(0,)"
"(61,)","(65,)","(62,)","(62,)","(2.28,)","(5.78,)","(-0.99,)","(1.41,)","(61,)","(65,)","(62,)","(62,)","(58,)","(60,)","(59,)","(60,)","(61,)","(65,)","(62,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(64,)","(66,)","(63,)","(1.95,)","(-0.52,)","(4.17,)","(1.48,)","(63,)","(64,)","(66,)","(63,)","(60,)","(61,)","(61,)","(60,)","(63,)","(64,)","(66,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(88,)","(121,)","(108,)","(78,)","(25.4,)","(56.7,)","(42.18,)","(14.94,)","(88,)","(121,)","(108,)","(78,)","(65,)","(71,)","(69,)","(63,)","(88,)","(121,)","(108,)","(78,)","(0,)","(0,)","(0,)","(0,)"
"(74,)","(67,)","(65,)","(62,)","(-14.81,)","(-53.42,)","(-43.8,)","(-16.42,)","(74,)","(67,)","(65,)","(62,)","(67,)","(72,)","(71,)","(64,)","(74,)","(67,)","(65,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(56,)","(100,)","(84,)","(58,)","(-17.34,)","(32.2,)","(19.62,)","(-3.19,)","(56,)","(100,)","(84,)","(58,)","(66,)","(79,)","(74,)","(63,)","(56,)","(100,)","(84,)","(58,)","(0,)","(0,)","(0,)","(0,)"
"(60,)","(64,)","(63,)","(59,)","(3.87,)","(-35.48,)","(-21.16,)","(0.44,)","(60,)","(64,)","(63,)","(59,)","(67,)","(80,)","(74,)","(63,)","(60,)","(64,)","(63,)","(59,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(62,)","(63,)","(63,)","(2.89,)","(-2.5,)","(0.0,)","(4.23,)","(63,)","(62,)","(63,)","(63,)","(67,)","(79,)","(74,)","(63,)","(63,)","(62,)","(63,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(62,)","(64,)","(63,)","(0.0,)","(0.48,)","(1.02,)","(0.0,)","(63,)","(62,)","(64,)","(63,)","(67,)","(79,)","(74,)","(63,)","(63,)","(62,)","(64,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(64,)","(65,)","(63,)","(62,)","(1.02,)","(2.54,)","(-1.02,)","(-1.48,)","(64,)","(65,)","(63,)","(62,)","(63,)","(70,)","(67,)","(61,)","(64,)","(65,)","(63,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(60,)","(65,)","(66,)","(60,)","(-3.91,)","(0.53,)","(3.17,)","(-1.41,)","(60,)","(65,)","(66,)","(60,)","(61,)","(69,)","(67,)","(60,)","(60,)","(65,)","(66,)","(60,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(66,)","(66,)","(62,)","(4.43,)","(1.09,)","(0.0,)","(1.89,)","(65,)","(66,)","(66,)","(62,)","(62,)","(64,)","(64,)","(61,)","(65,)","(66,)","(66,)","(62,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(65,)","(65,)","(63,)","(-1.55,)","(-1.09,)","(-1.63,)","(0.99,)","(63,)","(65,)","(65,)","(63,)","(63,)","(64,)","(64,)","(62,)","(63,)","(65,)","(65,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(68,)","(67,)","(63,)","(1.55,)","(2.8,)","(2.76,)","(0.0,)","(65,)","(68,)","(67,)","(63,)","(63,)","(65,)","(65,)","(62,)","(65,)","(68,)","(67,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(64,)","(66,)","(65,)","(63,)","(-0.52,)","(-1.71,)","(-2.76,)","(0.0,)","(64,)","(66,)","(65,)","(63,)","(63,)","(65,)","(65,)","(62,)","(64,)","(66,)","(65,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(68,)","(70,)","(65,)","(2.15,)","(1.71,)","(5.13,)","(2.08,)","(66,)","(68,)","(70,)","(65,)","(63,)","(66,)","(66,)","(62,)","(66,)","(68,)","(70,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(67,)","(68,)","(66,)","(-1.09,)","(-0.58,)","(-1.8,)","(1.09,)","(65,)","(67,)","(68,)","(66,)","(64,)","(66,)","(66,)","(63,)","(65,)","(67,)","(68,)","(66,)","(0,)","(0,)","(0,)","(0,)"
"(70,)","(68,)","(67,)","(65,)","(4.6,)","(1.17,)","(-0.58,)","(-1.09,)","(70,)","(68,)","(67,)","(65,)","(65,)","(67,)","(67,)","(64,)","(70,)","(68,)","(67,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(68,)","(70,)","(66,)","(-3.51,)","(-0.59,)","(2.38,)","(1.09,)","(66,)","(68,)","(70,)","(66,)","(66,)","(67,)","(67,)","(64,)","(66,)","(68,)","(70,)","(66,)","(0,)","(0,)","(0,)","(0,)"
"(67,)","(70,)","(68,)","(65,)","(1.13,)","(1.8,)","(-1.8,)","(-1.09,)","(67,)","(70,)","(68,)","(65,)","(66,)","(67,)","(68,)","(65,)","(67,)","(70,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(66,)","(68,)","(66,)","(-2.76,)","(-3.51,)","(0.59,)","(1.09,)","(65,)","(66,)","(68,)","(66,)","(66,)","(67,)","(68,)","(65,)","(65,)","(66,)","(68,)","(66,)","(0,)","(0,)","(0,)","(0,)"
"(67,)","(68,)","(68,)","(65,)","(2.76,)","(2.3,)","(0.0,)","(-1.09,)","(67,)","(68,)","(68,)","(65,)","(66,)","(67,)","(68,)","(65,)","(67,)","(68,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(66,)","(66,)","(68,)","(66,)","(-1.13,)","(-2.3,)","(-0.59,)","(1.09,)","(66,)","(66,)","(68,)","(66,)","(66,)","(67,)","(68,)","(65,)","(66,)","(66,)","(68,)","(66,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(68,)","(68,)","(66,)","(-1.09,)","(1.71,)","(0.59,)","(0.0,)","(65,)","(68,)","(68,)","(66,)","(66,)","(67,)","(68,)","(65,)","(65,)","(68,)","(68,)","(66,)","(0,)","(0,)","(0,)","(0,)"
"(68,)","(68,)","(68,)","(65,)","(2.8,)","(0.59,)","(0.0,)","(-1.63,)","(68,)","(68,)","(68,)","(65,)","(66,)","(67,)","(68,)","(65,)","(68,)","(68,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(67,)","(68,)","(65,)","(-2.8,)","(-1.17,)","(-0.59,)","(0.53,)","(65,)","(67,)","(68,)","(65,)","(66,)","(67,)","(68,)","(65,)","(65,)","(67,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(65,)","(68,)","(68,)","(65,)","(-0.53,)","(0.58,)","(0.59,)","(-0.53,)","(65,)","(68,)","(68,)","(65,)","(66,)","(67,)","(68,)","(65,)","(65,)","(68,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(66,)","(68,)","(64,)","(-1.55,)","(-1.71,)","(-0.59,)","(-0.52,)","(63,)","(66,)","(68,)","(64,)","(65,)","(67,)","(68,)","(65,)","(63,)","(66,)","(68,)","(64,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(68,)","(68,)","(65,)","(0.0,)","(1.71,)","(0.59,)","(0.52,)","(63,)","(68,)","(68,)","(65,)","(64,)","(67,)","(68,)","(65,)","(63,)","(68,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(70,)","(67,)","(63,)","(0.0,)","(1.8,)","(-1.17,)","(-1.55,)","(63,)","(70,)","(67,)","(63,)","(64,)","(67,)","(67,)","(64,)","(63,)","(70,)","(67,)","(63,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(68,)","(68,)","(65,)","(0.0,)","(-1.21,)","(0.58,)","(1.55,)","(63,)","(68,)","(68,)","(65,)","(63,)","(67,)","(67,)","(64,)","(63,)","(68,)","(68,)","(65,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(70,)","(68,)","(61,)","(0.0,)","(1.21,)","(0.59,)","(-3.5,)","(63,)","(70,)","(68,)","(61,)","(63,)","(68,)","(67,)","(63,)","(63,)","(70,)","(68,)","(61,)","(0,)","(0,)","(0,)","(0,)"
"(63,)","(68,)","(70,)","(65,)","(0.0,)","(-1.21,)","(1.21,)","(3.5,)","(63,)","(68,)","(70,)","(65,)","(63,)","(68,)","(68,)","(63,)","(63,)","(68,)","(70,)","(65,)","(0,)","(0,)","(0,)","(0,)"
